text,mood
අනේ hacking වලට PC එකක් හදන්න ඕන මොන දා,Normal
ඔයාට හොඳම අනාගතයක් තියෙනවා මල්ලි,Happy
ඔයා උතුම් මවක් ඔබට අපි ගරු කරනවා,Happy
මට පේන්නේ බෑ මු,Bad
අනේ මෙතන ඉන්න විශාරදයෝ ටික,Bad
පට්ටට වැඩේ කලා කෙල්ල,Bad
මෙච්චර උගත් කෙනෙක් ඇයි එතනට වැටුණේ,Normal
පට්ට අතල් පොරක් හිනා පට්ට,Happy
මේ මොන අහවල් සිංදුවක්ද,Bad
කටහඬ එකට match වෙන නියම ගීතය එකක්,Happy
රෙද්දක් අඳන් එනවා මේකි,Bad
කසුන්ගේ මුන දැක්කම මටත් ඇඩෙනවා,Normal
නියමයි හමුදුරුවනට අතහරින්න එපා,Happy
ශෂිකා අක්කගේ කටහඬ හදවතට දැනෙනවා,Happy
කසුන් අතල් දෙනවා අෆ්ෆා,Bad
පියතුමනි අපි ගොඩක් ආදරෙයි,Happy
ලමයා ලොකු වෙද්දි tech පොරක් වෙයිද දන්නේ නෑ,Normal
ඔයා build එක හදන්න කීය ගියාද අයියේ,Normal
මේ කලාකන්නි අවිච්චි මහ නරකයි,Bad
සිංදු කියන්න එපා යකෝ,Bad
කටේ දරුවෝද මුන්,Bad
මට නම් හිතෙන්නේ නැහැ මෙතුමා සුදුසුයි කියලා,Bad
wish you අයියා ඔයාගේ හැම වීඩියෝව එකක්ම බලනවා,Happy
මම නම් මොකුත් කියන්නේ නෑ අම්මෝ,Normal
අපි හැමදාම ආදරෙයි Iraj,Normal
මේ පිස්සු බල්ලව නැති කරලා දාන්න,Bad
original singer වගේමයි,Happy
අම්මගේ අගය දන්නේ නැති අය තමයි unlike දාලා තියෙන්නේ,Bad
bitcoin ගත්ත නම් ලාභයක් ලැබෙනවා,Happy
මම හරිම ආස වැඩසටහනක්,Happy
ඔගොල්ලන්ගේ බොරුව විතරයි,Bad
නියමයි දුලජ් අයියේ අදහස් ටික පට්ට,Happy
අනේ අක්කි මං ඔයාට ගොඩක් ආදරෙයි,Happy
නංගිලා ගැන හොයන්නේ ඉට කලින්,Normal
අනික් ජනතාව කරන්න ඕන,Normal
දිතදාම්ම කර්මය තමන් වපු දේවල් කපගන්නවා,Bad
btc වලින් trading කරන හැටිත් වීඩියෝව එකක් දාන්න අයියා ගොඩක් අය ඒක ගැනත් දන්නේ නෑ වැඩිය,Happy
දෙවෙනි සින්දුව අඩේ ඒක best of luck bro,Happy
කෙලින් කතා වා නියමයි බුදු අම්මෝ මෙහෙමත් ප්‍රේක්ෂක ප්‍රතිචාර සුභ අනාගතයක් god bless you,Happy
මොක කියන්නේ මොකද කන්නේ හා,Normal
මාරයි අනේ ඔයා,Happy
අම්මෝ නංගියේ කට,Normal
ඔබ වැනි හමුදුරුවෝ ලංකාවට තව තව පහළ වෙවා සාදු සාදු,Happy
හැම එකම බලෙන් western වෙන්න ගිහින් සින්දු කනවා,Bad
වීඩියෝව ඉවර වෙනකන් බලුවා ගෙදරින් එළවුවේ නැති එක විතරයි,Happy
කටහඬ teen අයෙෂ්මා කිව්වා ඔයිට වඩා හොඳට කොහොමත් අයෙෂ්මා හොඳට sing කළා,Happy
සින්දුව ලස්සනයිනේ දෙයියනේ,Happy
අනේ ඔය ඔයා දුව නැතිකරන්න මතකද කිව්වා අන්නසි කාලත් හරි ගියේ නෑ අනේ කිව්වා,Bad
කවුද මේවට unlike කරන පර බල්ලෝ තොපි තම්බිද සිංහල තම්බිත් ඉන්නවා මේ ගොඩේ බල්ලන්ට දාව උපන් බල්ලෝ කියනවත් ලැජ්ජයි,Bad
කියන්නේ සුපිරි මනුස්සයෙක්,Happy
බොන්නෙ නැති මිනිහෙක් ලැබෙන්න පෙර පිනක් තියෙන්න ඕන,Normal
ඔන්න මත් එකතු උනා සුභ පැතුම්,Happy
හරිම ලස්සනයි අක්කි ඔයාගේ කටහඬ,Happy
ඔබ වහන්සේ කියන දේ සම්පූර්ණ ඇත්ත,Happy
අයියේ මේකට total මිල කොහොමද,Normal
පොරගේ රූපයට කටහඬ ගැලපෙන්නේ නෑ මට ඒ කාලේ ඉඳලාම හිතුන දෙයක්,Bad
උබලා වගේ මිනිස්සු තමයි ඉන්න ඕන ලංකාවේ,Happy
අපගේ බලාපොරොත්තුව ඔබතුමාව,Happy
වැරද්ද වැරදියි තමයි,Bad
මුන්දා බං දැන් ලංකාවේ ඉන්න ගායකයෝ නොදකින්,Bad
වීඩියෝව සුපිරි උනත් software එක නම් වැඩ නෑ,Happy
superb අද ඉස්සරහටම යන්න සුභ පතනවා,Happy
vote නොකරපු කට්ටියගේ අවසානය මාරම ලස්සනයි පට්ට,Happy
අපරාදේ මුඩුක්කුව ගූ කකා ඉන්න තිබ්බේ මුඩුක්කුවට වෙලා,Bad
ආසාවෙන් බලුවා අද program එක මං ආසම ගුවන් විදුලි නිවේදකයා,Happy
අයියා ඉතින් ඒකේ show එකක් කරන්න යනවද,Normal
සුන්දර මිනිසෙක් හරිම සතුටුයි බුදුසරණයි,Happy
යොහානිද නැත්තම් copy එකක්ද,Normal
ගෙනන්න වෙන අය හිටියෙම නැද්ද ලංකාවේ,Bad
ඔබට ත්‍රිවිද රත්නයේ පිහිට සියලු දෙවියන්ගේ පිහිට ආරක්ෂාව අල්ලා දෙවියන්ගේ පිහිටයි මම ඉන්නේ saudi වල,Happy
අපි මරෙනවත් එනවා හමුදුරුවනේ මේ සක්කිලියෝ එලවමුත් එකටම,Bad
අහිංසක කොල්ලක් අම්මමල්ලි කොච්චර සතුටු වෙන්න ඇතිද ඉදිරියට යන්න ශක්තිය ලැබේවා,Happy
කසුන් මල්ලී මගේ ආදරණීයම ගායිකාව තමයි මාලනී aunty මට ඔයා මේක ගැන කිව්වෙදි මට ඇඩුණා එයා හොඳ ලෝකෙක ඇති මගේ මල්ලී,Happy
ඇත්තටම හරිම ලස්සනයි,Happy
ආසාවෙන් බෑ ආදරෙයි,Happy
ඔයා නම් මාරයි අක්කි ඇත්තටම ඔයා කිව්ව දේ ඇත්ත තමයි,Happy
නංගි පට්ට මගෙන් උණුසුම් සුභ පැතුම් ඒ වගේම අපගේ ශෂිකා missට හදවතින්ම සුභ පතනවා,Happy
ලහිරුත් respect කරලා කතා කළානම් ලස්සනයි,Normal
කොච්චර අපහාස කළත් ගෝටාබය ජනාධිපති වෙන එක නවත්තන්න බැ,Normal
එතකොට ග්නසාර ස්වාමීන්වහන්සේව හිර කළ එක හරි කියලාද කියන්නේ,Normal
radio එකේම ඉන්න වටිනාකම වැඩිය ඒකට,Normal
මමත් ආසම කෙනෙක් ආදරෙයි අර,Happy
සින්දුනම් මරු ඒත් visual එක තමයි,Normal
අම්මෝ මෙයාට ආපු තේ දෙකෙන් වැඩි කරලාද බොරු එපා අප්පා මේක අදිකාලේ කරපු වීඩියෝව එකක් නිසා ඔයාගෙ තියෙන විශ්වාසය ආදරේ තවම තියෙනවා,Happy
nice වීඩියෝව අයියේ watercool build එකක් කරන්නකෝ ලංකාවේ කරනවා දැකලාම නෑ,Happy
එක සුපිරි ගායනයක් ජයවේවා,Happy
මරු නංගි ඔයා හොඳට sing කළා,Happy
ම්ම් දැකපු පට්ට වැඩ්ඩියක්,Happy
පුංචි කෙල්ලේ ඔයාගේ කටහඬ මාර ලස්සනයි,Happy
හරිම ලස්සනයි හද මමනම් හරි කැමති ඒ හදට,Happy
කසුන් නම් මාර පොරක් අප්පා වචනෙන් දෙකෙන් ගොඩ දාගන්නවානේ,Happy
අනේ අඳුනා අපේ හිමියනේ සියලුම අම්මාවරු බුදුන් දැක නිවන් දැකිතුවා මගේ අම්මට වයසයි දැන් තාමත් අපි නිසා වැඩ කරනවා,Happy
පොඩි හමුදුරුවෝ දැන් නළුවෙක් වෙලා රඟ පානවා youtube එක character එකක් වෙන්න හදනවා දැන් camera එකට හදාගෙන,Bad
අදේ rocket engineer ආවෙලා,Normal
අක්කේ ඔයා ගැන කියන්න වචන නෑ ඔයාට සුභ හෙට දවසක්,Happy
මෙයාව ගෙනාවා නම් හොඳයි කියලා හිතද්දි මෙයාව ගෙනල්ලා thanks,Happy
මොකෙක්ද මු මේන් චරිතද,Bad
මල්ලී shirt එක දිග වැඩි ඔයාගේ see you next year,Bad
පට්ට අයියා good luck ඔයා million ගහනවා ලඟදීම,Happy
ඉදිරියටම යන්න coach ශෂිකාව තෝරගන්නෙක්ත් ඇති හොඳටම,Happy
කුමාරි අක්කේ catholic bible එකේ තියෙනවා කෙනෙක් අපසයට ලක් උනොත් ඒ කෙනා උසස් වන්නේ ඔයා හරි නිහතමානි දුප්පත් කම කියනවා ඔයාට ජයෙන් ජය,Happy
පිරිමි ළමයා ලස්සනට කිව්වා,Happy
මෝඩ වෝ හොර දේශපාලකයන්ට කඩේ යන්නේ නැතුව තෝ තෝගේ පදුවේ හිටපන්,Bad
ඊලඟ එකට chanux bro ව million එකක් එක්ක ගෙනන්න,Normal
ඔබ කතා කරන විට මට සිරිසේන ජනාධිපති වෙන්න දඟලපු කාලේ කියපු කතා ටිකම මතක් උනා,Bad
අනේ මන්ද හොඳයි කියනවා ලස්සනයි කියනවා එත් තේරුනේ නෑ good luck brother,Normal
මේ බලු channel එකෙන් අහන්නේ කොහෙද යකෝ කකුල් කඩෙනකන් ගහලා තියෙන්නේ දෙස ගන්න බොරු නඩ ගිහින් හිගා කපන් පරයා,Bad
ඉස්සර හිටපු හමුදුරු හොඳයි දැන් ඉන්න හමුදුරු එහෙම නෑ,Bad
ඔහුගේ තෝරාගැනීම හරියටම හරි යන්නේ ඕන තැනට ආයෙ ඔහුව ගෙනියයි,Happy
ගොඩක් ලස්සනයි අයියේ ඔයා අපිට ආදර්ශයක් සිව්කෙත,Happy
මධුමදාව මානසික රෝගියෙක්,Bad
මම හිතන්නේ හොඳම coach කසුන් ඔහු වෙනස්ම චරිතයක් වෙනස්කම් කළ හැකි කෙනෙක්,Happy
උමාරියා කැමති නෑ ඒවට ශෂිකා කැමති උමාරියටයි බතියට සතුටයි ඕන බටහිර system එකට කසුන්ට ඕන ඒට වඩා එකක්,Normal
wow මාර ලස්සනයි ලංකාව ගැන ආඩම්බර හිතෙනවා මෙයාලගේ talent එක දැක්කම,Happy
සින්දුවට ඇඩෙනවා වීඩියෝව හරි නෑ,Normal
කටහඬේ වැඩියෙන්ම අහපු ගීතය ලස්සනයි නංගි all the best,Happy
ධනංජයගේ අයියා නෙවෙයි මධුමදාව ජාන වෙනස් අපටයෙක් මධුමදාවයා,Bad
මේ වගේ පෝන්න වෙසියේ පුතාලා ගෙනන්න පිස්සුද ඔයි,Bad
මොකක්ද බං ඒ උනේ,Normal
අනේ හමුදුරුවනේ tv channel වල සතියකට වතාවක් හරි ධර්ම දේශනයක් කරන්න,Happy
අනේ කොල්ලගේ හිනාව පව් අනේ,Normal
මෙයාත් facebook එකේ ඉන්න උන් බැනලා post share කරනවා දැන්,Normal
කියන්න වචන නෑ,Happy
මම කැමතිම පුද්ගලයෙක් සතුටුයි ඔබට ජය වේවා සුභ පතනවා,Happy
ජාතිය මොකද්ද දන්න,Normal
ඒකෙන් අහපු කැමතිම එක අර අයියා වැඩ කරන ගමන් ඔයා කියන දේවල් වලින් අපි මොනතරම් හිනා වෙනවද,Happy
Dream Star හිටියා කියලා මතක කාටද,Normal
කසුන් ඔබට දුකයි නේද,Happy
අපි හැමෝම එක වගේ ලස්සන මිනිස්සු proud of you bro,Happy
කොහෙ යන පිස්සෙක්ද මේ,Bad
Mi UI update එකෙන් පස්සේ battery ටිකක් වැඩි ලෙස බැහැ,Normal
මං පට්ටම ආස සිංදුවක් එලටම කලා කොල්ල congratulations,Happy
අනේ ගොඩක් ලස්සනයි අක්කියෝ good luck,Happy
හැමෝටම thanks හැමදාම Sirasa TV එක්ක ඉන්න,Happy
great bro ඉදිරියට යමු,Happy
ගම්පොළ කොල්ලෙක් නේ එල bro,Happy
මු හිතුවට වඩා ගතිගුණ තියෙන මිනිහෙක් all the best,Happy
කොල්ලා upset එකෙන්ද මන්දා select කළේ,Normal
පට්ට මං හදන්න ඉන්නේ PC එකක් Ryzen build එකක්,Happy
කවදාද එක release වෙන්නේ,Normal
වයස කියන්න බැරි පිස්සෙක්,Bad
මේ දොබ්බලා බඩපු අලුත් සෝයා,Bad
ඔයාගේ දිප්ති චරිතය හරිම ලස්සනයි,Happy
පොහොට්ටුවේ ඉන්න ප්‍රාදේශීය මන්ත්‍රීලා කසිප්පු කරයෝ,Bad
උමාරියා පැන පැන යනවා,Normal
ගුවන් විදුලිය අහන හැමෝම ආදරය කරනවා,Happy
radio එකේ කියපු දේ ඇත්තම ඇත්ත,Happy
උමාරියා ටිකක් වැඩියෙන් රඟනවා,Bad
මොකද මේ මෝඩ ගෑණිය කසුන්ගේ button එක press කළේ,Bad
ශෂිකා අක්කගේ team එකෙන් winner උනොත් අනිත් අයට රිදෙයි,Happy
unlike කරපු කෙනා මොනවද කියන්නේ,Happy
අනිවාර්යෙන් එක හරි තෙරුවන් සරණයි,Happy
තව ටිකක් පන දුන්නානම් ගීතය එකට පට්ට,Happy
police එකට වැඩි බලය දෙන්න ඕන,Bad
මෙච්චර ලස්සන කටහඬ එකක් ලැබෙන්න කොච්චර පින් කරලාද,Happy
ඔබ අපේම කෙනෙක් බුදුසරණයි,Happy
එනවද යලි මා සොයා,Normal
අද කුණුහරප කියනවා අපේ කාලේ ඒවා නෑ,Normal
අයියේ ඔයා නියමට present කරනවා,Happy
මේ කතාව එක පාරකට වඩා බලපු අය කො,Happy
තෝ කියන දේවල් වල වැදගත්කමක් නෑ,Bad
අනේ පකෝ උඹ කියන දේ ඇත්ත නම් එන්න මුහුණට,Bad
system එකට විතරක් නේ මේ ලක්ෂයක් යන්නේ,Normal
ඔයාගේ වැඩට මමත් එනවා,Happy
අනේ මේ සිංදුව තව දිගු උනා නම්,Happy
මේකට දෙස තව වැඩි වෙයි,Happy
පලා පලා ලැජ්ජාවක් නැති හත,Bad
කොල්ලත් ලස්සනයි කටහඬ එකත් ලස්සනයි,Happy
අපේ සියලු අම්මා වරුන්ට උපහාරයක්,Happy
Iraj උබ UNP එවුන්ව ගණන් ගන්න එපා,Bad
අපේ දරුවෝ ගැන ගොඩක් ආඩම්බරයි,Happy
අයියා මට මතකයි ඔයා,Normal
උඹ පකයා පලයන්,Bad
කුමාරි අක්කට කවුරුහරි සිංදු උගන්නන එක හොඳයි,Normal
ඔබතුමාට පින් මේ වගේ දේවල් කරන එකට,Happy
මේක නම් super පිස්සුවක්,Happy
අයියේ ඔයා හදන දේවල් වල ගාන දාන්න,Normal
ශෂිකාගේ කටහඬ තනි පිස්සුවක්,Happy
මහින්ද ගෝටා මේවා බලන්න,Normal
ආදර්ශමත් කතාවක් forward නොකරම බැලුවා,Happy
ඔබට හැමදාම ආදරෙයි,Happy
Dubai show එකකට invite කරනවා,Happy
මොකද බන් එකෙක්වත් හැරෙන්නේ නැත්තේ,Normal
සිංදුව ලස්සනයි visual එක නම් ගොන්,Bad
ගොඩක් උඩට යන මිනිස්සු respect,Happy
එක ඇත්ත මටත් එහෙම උනා,Normal
භූමි ඔයා පට්ට strong women කෙනෙක්,Happy
Hiru Star එකේ හිටපු පොරක් නේ,Happy
උබට පිස්සුද මේවට support කරන,Bad
පට්ට interview එකක්,Happy
මේ ගණට පිස්සු මේකටත්,Bad
පව් මේ පොඩි කෙල්ල,Normal
තෝරාගන්න ඕන වැරදි හංගපු අය නෙවෙයි,Normal
පොඩි කාලේ එහෙම උනාම normal,Normal
ඔබ දිරිමත් ගැහැණියක්,Happy
අම්මෝ මේක හදන්න සල්ලි,Bad
පට්ට කටහඬ එකක්,Happy
ඔයා art ද කලා,Normal
අනේ මටත් අඳුනා අපේ අම්මා වගේ,Happy
බොරු කියන්න එපා,Bad
very very nice ගීතය,Happy
රංජන් කියන්නේ අක්‍රමික චරිතයක්,Happy
nice talk but කඩේ යනවා,Bad
මට ඇත්තටම ඇස් දෙකට කඳුළු ආවා,Happy
මේයා නියම ගැහැණියක්,Happy
රංජන් විතරක් නෙවෙයි අනිත් අයත් දුක් විඳිනවා,Bad
ඔයා හරි Iraj,Happy
ඔයා perfect program එකක් කරනවා,Happy
සිංදුව අහනකොට coaches හැරෙනවා දැක්කෙ නෑ,Happy
අඩම්බරයි අපේ හමුදුරුවනේ,Happy
notification එක ආපු ගමන් බැලුවා,Happy
මල්ලි උඹ නියම කෙනෙක්,Happy
අනිවාර්යෙන් අපේ හමුදුරුවනේ,Normal
මට නම් හොඳයි සිංදුව,Happy
Prihan please අලුත් ගීතය එකක් දෙන්න,Normal
එල කොල්ලෝ අපි ඔයත් එක්ක,Happy
මේ ඔක්කොම පුටුවට යනකන් විතරයි,Bad
මගේ පුතා වගේමයි,Normal
FM radio legends Sri Lanka,Happy
කටහඬෙන් දිනන්න ඕන නෑ,Happy
අයියා PUBG වලට build එකක් කියන්න,Normal
කටහඬ මාර ලස්සනයි,Happy
lassana කටහඬ ekak,Happy
මේ ශක්තිය මගේ අම්මටත් තිබුණානම්,Happy
program එක ඉවර කරන style එකට මං ආසමයි,Happy
කසුන්ට වඩා ශෂිකාව තෝරගත්ත නම් වටිනවා,Bad
බුදු දහමින් පෝෂණය වූ පාලකයෙක් අපට ඕන,Normal
අනේ මේ මුණේ කටහඬට මට හරිම ආදරෙයි,Happy
උමාරියාට හොඳට motivate කරන්න පුළුවන් respect,Happy
කසුන් මාර අතල් දෙනවා,Happy
පොඩි එකී පව්,Normal
අනේ මාරම ලස්සනයි කටහඬ මී පැණි වගේ,Happy
ශිහාන් මිහිරංගට කැමති එයත්,Normal
නිල්මිණි තෙන්නකෝන්ගේ අම්මා කියලා,Normal
සහන් රන්වල සහ සුදේව Hiru එක rock කරා,Normal
මේ අයියා school කාලේ පට්ට අතල් පොර,Happy
කසුන් කියක් හම්බු උනාද,Bad
අනා දායන මු වලා පයයි,Bad
සමරසිංහ ආසම චරිතයක්,Happy
අනේ ඔයා දැක්කලත් අපහාස කරනවා,Bad
අනේ මං ගොඩක් ආදරෙයි මෙයාට,Happy
මේ අයට බෙහෙත් දෙන්න ඕන වගේ,Normal
හොඳ ආකල්ප තියෙන හොඳ මනුස්සයෙක්,Happy
අපරාදේ මේ මනුස්සයාගෙන් තවත් වැදගත් ප්‍රශ්න අහන්න තිබුණා,Bad
අපේ හමුදුරුවනේ ඔබ කියන දේ ඇත්ත,Normal
ඇයි මේයාව විතරක් promote කරන්නේ,Normal
band එක අම්බෝ පිස්සු හදෙයි,Happy
සිංදුව ලස්සනයි එත් වීඩියෝව අවුල්,Normal
මේ coachesලා පොඩි උන් වගේ සෙල්ලම් කරනවා,Normal
deep talk වීඩියෝව කියන්නේ TikTok වීඩියෝව වගේ,Normal
කසුන් නිහතමානී කලාකරුවෙක් ආදරෙයි,Happy
මේයා saree වලට cheap material යොදනවා,Bad
ශෂිකා වගේ කියලා හිතුණේ මට විතරද,Happy
ඔබගේ කතාවේ වටිනාකම ලංකාවේ සිංහලයට අමතකයි,Normal
ගොඩක් ලස්සන සිංදුවක්,Happy
ඔව් අපේ හමුදුරුවනේ රංජන් බොලඳ චරිතයක්,Bad
අපේ තාත්තට පෙන්න්න ඕන මේ tech sunday,Happy
පක්ෂය මොකද්ද නාගානන්ද මහත්තයාගේ,Normal
සුපිරි bro කොල්ලෙක්ට හදෙන්න කියන ටික තියෙනවා,Happy
අපරාදේ සිංදුව ලස්සනයි,Normal
මං මේ channel එකේ වීඩියෝව එකක් full බැලුවා,Happy
ඔයාට සහ දුවට සුභ පැතුම්,Happy
ලොකු දැනුමක් තියෙනවා හොඳට කතා කරනවා,Happy
අපි කසුන් ගැන හිතුවේ serious character එකක්,Happy
ඔබ වගේ ආදරණීය කෙනෙක්ට මං ආදරෙයි,Happy
මගේ laptop එකට add කරපු RAM එක Hikvision,Normal
මගේ කැමතිම phone ටික,Happy
අනේ ලහිරු පුතේ මේ වගේ ගොන් අය එක්ක වැඩ කරන්න එපා,Bad
අපිට t shirt ගන්න බැරිද,Normal
යකෝ ඒ කොල්ලා Hemal Ranasinghe වගේ,Happy
Hiru එකේ අය unlike කරලා,Bad
බලන්න මේයාගේ හැඩියාව පව්,Bad
සමස්තයක් ලෙස හොඳයි,Normal
ඔබ ජාතිවාදී කතා කරනවා,Bad
හිනා තමයි අපේ,Normal
මේයා Hiru Star season එකේ හිටියා නේද,Normal
ඇයි මේ තරම් අමාරු සිංදුවක් තෝරගත්තේ,Bad
අනේ ලමයි දෙන්නා එන්න,Bad
කල්හාර කටහඬ නිසා කසුන්ගේ ගීතය වලට value එකක්,Happy
අර අයියාට ආදරෙයි,Normal
දෙවෙනි වතාවට අහන්නේ,Happy
Chanux ඔයාගේ PC එක මාරයි,Happy
ගොඩක් හිතට දුක දෙන ලස්සන ගීතය එකක්,Happy
please පක්ෂයක් හදලා election එකට එන්න,Happy
අද කාලේ ගැහැණු වෙනස් වෙනවා,Normal
අම්බෝ මිල පිස්සු හදෙනවා,Bad
බුදු දහම බුද්ධිමත් අයගේ ආගමක්,Happy
කසුන්ගේ set එකේ battle එක,Happy
build එකේ casing එකට දාපු එක අපරාදේ,Bad
එදා කියපු boyට අද මොනවා හිතෙනවාද,Normal
ඔයාගේ ආදරණීය දියණිය ගැන සතුටුයි,Happy
අපි හමුදුරුවෝ එක්ක ඉන්නවා,Happy
සුපිරි දෙන්නම එකතු වෙලා,Happy
අපි vote දෙන්න ඕන කාටද,Happy
හරිම ලස්සන කතාවක්,Happy
දෙන්නම ගන්න අයින් කරන්න එපා,Happy
ආවට පස්සේ තව minutes ඉන්න ඕන,Happy
රසිකයන්ගේ ප්‍රතිචාර අමුතුයි,Normal
හැම ගැහැණියකටම ඔයාගේ කතාව ආදර්ශයක්,Happy
අපිට ඒවා ගැන හිතන්නවත් බෑ,Bad
අපේ university එකේ girl කෙනෙක්,Happy
කසුන් කියන්න වචන නෑ,Happy
ඔයාගේ කටහඬට ගොඩක් ආදරෙයි,Happy
අපේ මිනිස්සු වැරදි හොයනවා,Normal
උමාරියා යක්ෂණී වගේ,Bad
අනේ ඉක්මනට නව මුදල් ලැබේවා,Happy
කියන්න වචන නෑ හරිම ලස්සනයි,Happy
ඔබේ දියණිය ඔබේ ජීවිතයට ආලෝකයක්,Happy
ඔයා ශක්තිමත් හොඳ අම්මා කෙනෙක්,Happy
ඇයි ජනතාව නිහඩ,Bad
කියන්න වචන නැහැ,Happy
පුද්ගලික දේවල් හිතනවා,Bad
මෙයා අවංක වගේ පේනවා,Normal
ගැහැණියක් වීමේ අර්ථය වෙනස්,Happy
කසුන් ඔයා ඉල්ලගෙන කෑවා,Bad
visual එක chill සිංදුව හොඳයි,Normal
හොඳට හදලා බොරු කියනවා,Bad
තව phone review එකක් ඕන poco x එකක් ගෙනන්නකෝ අයියේ,Happy
මේක screen off කරලා අහපන් ඒක පට්ට,Happy
මෙයානම් දක්ෂයි අපරාදෙ ගත්තේ නැත්තේ මේට වඩා අවුලට sing කරපු අය ඕනතරම් ගත්ත මේක නම් අපරාදයක්,Bad
කට තලන්න පුළුවන්ද හමුදුරුවනේ අපි කරන්න පුළුවන් දෙයක් කියමු නේද හමුදුරුවනේ,Bad
උමාරියා හැමදාම අඳින්නේ එකම ඇඳුමද,Normal
ඒදා parliament එකේ කතා කරේ අපි මැරිලා ඉපදිලා වගේ defender එකෙන් කොල්ලෙක් උස්සලා මේයාගේ හෙන්චයියෝ සේරම වැරදි පිළිගත්තා එතකොට මේයා නිදහස් බබා වට්ටි අම්මා වගේ කියෙව්වට ඇත්ත හංගන්න බැ,Bad
අනුන්ගේ ඒවා ඔබන්න එපා අයිතියක් සොර ගන්නවා වගේ නේ,Normal
tech sunday episode එක මම download කරලා බලුවා තාමත් බලනවා ගොඩක් වටිනවා අපි ඉක්මනටම ගහමු tech sunday episode november,Happy
මේ කුණුහරුප වදාලා හමුදුරුවෝ නෙද රංජන්ගේයි මේයාගේයි වෙනසක් නෑ දෙන්නම ගොන්,Bad
පට්ට බොරු කියන්නේ,Bad
මහින්දගේ ගූ කන පෝන්න වෙසියේ පුතා,Happy
ඔබ කියන දේ හරි මල්ලී අපි සියලු දෙනා ඔබ සමග ඉන්නවා ඔබට දෙවි පිහිටයි,Happy
මං නම් දන්නේ නෑ මේ අයියා කවුද කියලා දන්නේ නෑ එත් මට දැනුන හොඳම ලාංකිකයා,Happy
interview කරන එක බොරුවට මෝඩ joke මයි දන්නේ,Bad
කුමාරි අක්කේ ඇත්තටම ඔයාගේ මේ වචන ටිකට කියන්න දෙයක් නෑ good good එකෙන්ම මං ගොඩක් ආදරෙයි සුභ අනාගතයක් වෙවා,Happy
වීඩියෝවේ අන්තිම time පොඩි අවුලක් තියෙනවා නේද,Bad
උමාරියා බතිය කසුන් හැකියාව වගේම මාර අතල් එකේ ඉන්නේ,Happy
ගෙහන් ආපු first interview එක ඒකත් මේ channel එකේ වැඩිම දෙස ගත්ත වීඩියෝව නියමයි ආසම චරිතයක් ජය වේවා,Happy
ඔයා හොඳට කිව්වා අතහරින්න එපා dear කටහඬ ලස්සනයි අමුතුයි,Happy
මී පැණි වගේ මේක නම්,Happy
අයියා කිව්ව ලස්සනම කතාව තමයි youtuber කියන්නේ youtube එකම target කරලා වීඩියෝව කරන අය කියලා ඔව් ඒක ඇත්ත දැන් මේ ඉන්න කට්ටිය viral වෙන්නේ වෙන විදිහට,Happy
මම කතෝලික ඔබ වහන්සේ ඇත්ත කතා කරනවා මම බුදු දහමට ගොඩක් ගරු කරනවා ඔබ වහන්සේට බුදුන් වහන්සේගේම පිහිටයි,Happy
හරිම වැදගත් හරිම ලස්සන වැඩසටහනක් ඔබට තෙරුවන් සරණයි,Happy
බුද්ධගම කොහෙද තියෙන්නේ සිංහල උබලාගේ බයිලා විතරයි අපිට පෙනවන්නේ සිවුරු ඇඳපු උන් ඔක්කොම හපන් සේරමලා නෙවෙයි,Bad
බුදු සරණයි හමුදුරුවනේ,Happy
මාරම චරිතයක් මං හරි ආදරෙයි,Happy
මොනවා කරන කෙනෙක්ද මේ,Normal
තවත් songs කරන්න අක්කා ඔයාලා වගේ ලස්සන singers ලා දැන් නෑ මං බලන් හිටියේ ඔයාගේ songs බලන්න thanks තවත් ලස්සන songs කරන්න please පොඩි කාලේ ඉඳන් මගේ favorite singer ඔයයි,Normal
ltte එක years ගානක් කරපු විනාසයක් නිසා අදත් කොච්චර මිනිස්සු දුක් විඳිනවද,Normal
සමන් ලෙනින් මහත්තයාව මතක් උනා,Happy
අයියේ උබ නම් මාර මනුස්සයෙක්,Happy
ඔබ වහන්සේට ගොඩක් ගරු කරනවා ඇත්ත කතා කරනවා,Happy
ඔබ වහන්සේ හරියටම හරි,Happy
අර පොඩි කෙල්ලට ඉන්න දීපන් ගැණියේ,Bad
original සින්දුව අහලා තියෙන අයට කවුරු කොහොම කිව්වත් සමන් ලෙනින් කියන ලාංකීය හද මතක් වෙන්න ඕන නුඹටත් ජය කොල්ල,Happy
ඔයා අක්කා අදහන්න වටිනවා,Happy
අපේ හමුදුරුවනේ ඔබ වහන්සේට ආදරණීය අම්මට සියලුම මව්වරුන්ට පියවරුන්ට දිර්ඝායුෂ ලැබේවා බුදු සරණයි,Happy
වයස බලන්න ආවේ කො යකෝ,Bad
මේකේ comments කියවලා ඔලුව කක්කුම හැදුන එවුන් තව ඉන්නවද,Happy
ඉරාජ් අපි උබ එක්ක ඉන්නවා unp පෝන්නයෝ උබගේ page එකට කරපු වැඩේට බලමුකෝ,Bad
කසුන් කියන්නේ මැණිකක්,Happy
ගොඩක් ලස්සන කටහඬ එකක් මරු අහන්න ආසයි ඔයා sing කරද්දි,Happy
